stu,skill,crtRatio
3303,77,0.8333333333333334
979,64,0.75
2926,30,0.0
2006,97,0.0
308,25,0.0
96,105,1.0
2040,113,0.4
1445,86,0.0
2707,9,1.0
100,47,1.0
2435,48,0.6666666666666666
2684,11,0.7142857142857143
2359,9,0.0
1204,34,0.6
449,9,0.6111111111111112
2353,64,1.0
3281,9,1.0
287,89,0.0
2120,91,0.0
1326,7,1.0
1595,95,0.5714285714285714
3286,66,0.8
64,85,0.0
165,89,0.0
262,100,0.6666666666666666
298,32,0.8333333333333334
3261,117,0.7777777777777778
56,49,0.0
2342,9,0.75
181,57,0.5
59,56,0.0
269,17,0.6
282,61,0.625
2094,97,0.0
3264,9,1.0
244,8,0.6666666666666666
2018,42,1.0
1322,95,1.0
2308,47,0.6
2913,43,1.0
2009,77,1.0
1555,57,1.0
2862,43,0.6666666666666666
2041,74,0.2
2,112,0.6666666666666666
2875,30,0.75
2001,42,1.0
3266,88,0.8
470,50,0.6666666666666666
253,89,0.5
3300,8,0.8571428571428571
333,70,0.6666666666666666
989,122,0.8
2230,100,0.7619047619047619
1310,112,0.875
3276,57,0.8333333333333334
648,84,0.8
50,122,0.75
3272,105,1.0
148,50,0.7142857142857143
151,40,1.0
2353,26,1.0
2000,9,1.0
2054,70,0.8571428571428571
135,85,0.75
253,119,0.5
265,120,0.7777777777777778
361,97,0.0
333,100,0.6666666666666666
2058,112,0.7142857142857143
30,115,0.375
144,79,0.75
46,82,0.75
3319,98,0.6
1523,107,1.0
253,84,0.8461538461538461
260,110,1.0
2174,91,0.0
2429,111,0.75
269,120,0.8333333333333334
168,100,1.0
1067,9,0.4666666666666667
334,79,0.6470588235294118
1154,8,0.5
1514,9,1.0
268,42,1.0
2005,97,1.0
1422,15,0.8333333333333334
50,95,1.0
266,74,0.8461538461538461
465,11,0.5
2073,117,0.5
2967,2,0.5
3327,3,1.0
964,18,1.0
840,85,0.5625
1137,8,0.0
171,9,1.0
2543,122,1.0
1163,32,0.0
3276,81,0.3902439024390244
1830,105,0.75
33,95,1.0
256,100,1.0
599,30,1.0
266,84,0.8666666666666667
2056,117,0.5
1004,95,0.6666666666666666
3050,122,0.6
722,122,1.0
3315,61,1.0
154,9,1.0
178,91,0.8181818181818182
138,95,1.0
194,85,0.4444444444444444
155,40,0.9
163,3,1.0
3281,91,0.6666666666666666
1275,23,1.0
2045,112,0.7368421052631579
243,106,0.2903225806451613
243,42,1.0
2474,79,0.42857142857142855
3306,56,0.625
263,79,1.0
886,91,0.9166666666666666
1170,69,0.8333333333333334
705,122,1.0
1627,81,1.0
137,9,1.0
138,84,0.75
146,3,1.0
888,26,0.9411764705882353
3264,91,0.6666666666666666
1069,78,1.0
832,34,0.72
442,85,0.0
3305,65,1.0
1832,23,1.0
2505,41,0.5
1043,84,1.0
2245,23,0.0
3318,1,1.0
427,1,0.0
1597,47,1.0
2047,114,0.7777777777777778
1503,9,0.5714285714285714
3294,119,0.7586206896551724
3305,95,1.0
245,47,1.0
254,57,0.8333333333333334
3258,60,0.3076923076923077
3301,1,1.0
2860,74,1.0
978,63,0.6666666666666666
1310,61,0.5789473684210527
3012,112,0.6
306,19,0.5
2602,35,0.75
3305,40,0.9
3292,37,1.0
1836,25,1.0
2333,100,0.6666666666666666
197,113,0.75
298,117,0.0
540,43,0.0
2843,74,1.0
113,21,1.0
6,31,1.0
258,30,0.8571428571428571
449,7,0.8
3276,86,0.631578947368421
3230,34,0.7
3309,97,1.0
1560,69,1.0
3276,112,0.75
1066,63,0.6666666666666666
2358,95,0.25
281,117,0.0
136,84,0.8571428571428571
523,43,0.0
1262,115,0.3
1010,61,0.0
447,58,0.3333333333333333
3102,61,0.9166666666666666
1494,69,0.2
1208,0,0.0
157,88,0.42857142857142855
2009,118,0.6
466,9,0.7790697674418605
196,97,1.0
56,105,0.6206896551724138
2009,74,0.75
893,26,1.0
2931,74,1.0
3291,34,1.0
293,32,1.0
3262,91,0.3076923076923077
3301,107,0.8333333333333334
254,81,0.3902439024390244
3263,95,1.0
270,34,0.7142857142857143
410,97,0.0
496,57,0.4166666666666667
560,53,1.0
2700,34,1.0
640,86,1.0
326,5,1.0
440,114,0.8333333333333334
477,9,0.8888888888888888
28,100,0.9047619047619048
876,26,1.0
2704,47,0.3333333333333333
3322,122,0.7058823529411765
2142,31,1.0
212,95,1.0
589,85,0.6428571428571429
284,100,0.6
300,11,1.0
106,26,0.8571428571428571
2009,69,0.8461538461538461
507,61,0.75
248,48,0.6666666666666666
1628,121,0.6153846153846154
2122,23,1.0
385,61,0.0
1103,2,1.0
197,47,0.6197183098591549
267,30,0.7368421052631579
151,2,0.8461538461538461
258,34,0.7058823529411765
632,86,1.0
195,95,1.0
2559,27,0.0
3262,92,1.0
284,86,0.875
446,32,0.8571428571428571
156,86,0.896551724137931
1320,9,0.625
32,47,0.6666666666666666
3258,23,1.0
2134,31,1.0
57,53,1.0
41,98,0.0
996,42,1.0
871,105,0.3333333333333333
449,24,0.6666666666666666
151,32,0.8461538461538461
244,100,0.7142857142857143
1773,113,1.0
1996,105,0.7777777777777778
2577,119,0.2857142857142857
3288,81,0.4117647058823529
3303,106,0.8181818181818182
3258,53,1.0
40,53,1.0
299,9,1.0
854,34,1.0
141,47,0.9090909090909091
175,117,1.0
3120,97,0.0
283,95,1.0
360,57,0.4444444444444444
3326,79,0.9090909090909091
3302,71,0.6666666666666666
275,47,0.7777777777777778
249,31,0.84
3262,24,1.0
1088,112,1.0
3318,43,0.9090909090909091
37,63,0.7777777777777778
395,100,0.7272727272727273
282,9,1.0
2084,117,1.0
266,95,1.0
228,84,0.36363636363636365
39,21,1.0
2427,48,1.0
913,86,0.6666666666666666
3322,8,0.5
410,56,0.3
2906,30,1.0
2755,11,0.0
3007,34,1.0
106,95,0.46153846153846156
3325,57,1.0
2272,32,0.6
153,95,1.0
433,34,0.8571428571428571
148,91,1.0
254,86,0.631578947368421
1516,34,1.0
384,31,1.0
3130,69,0.3333333333333333
132,119,0.84
254,112,0.75
458,9,0.7647058823529411
31,31,0.8333333333333334
3329,53,1.0
2414,2,0.125
884,114,0.6666666666666666
236,26,0.7142857142857143
1526,60,0.4
3313,74,0.75
233,86,0.6
803,47,0.5
161,57,1.0
2205,91,1.0
2548,21,1.0
138,117,0.8461538461538461
1399,122,1.0
1507,100,1.0
149,85,1.0
250,89,1.0
1730,105,1.0
144,84,0.8666666666666667
1139,63,0.0
1382,105,0.5
3309,63,0.7777777777777778
26,23,1.0
3329,113,1.0
258,21,1.0
434,62,0.6
63,91,0.6666666666666666
3325,35,0.5833333333333334
3325,19,1.0
924,32,1.0
3301,97,0.8461538461538461
882,63,0.8235294117647058
908,77,0.0
447,88,0.5
3283,113,0.6
2960,30,1.0
1487,122,1.0
2066,17,1.0
90,2,0.0
1136,115,0.5
1643,121,0.54
3291,1,0.5
249,87,1.0
5,117,1.0
593,5,1.0
3308,64,0.8333333333333334
236,70,0.3333333333333333
463,86,0.75
3308,48,1.0
2058,11,1.0
455,50,0.5
1475,47,1.0
264,86,0.7666666666666667
228,17,1.0
87,54,0.0
2259,50,0.0
351,47,0.8064516129032258
3181,50,1.0
2032,17,1.0
2712,9,0.0
883,77,0.0
962,91,0.6
70,31,0.9090909090909091
1486,120,1.0
283,79,0.9166666666666666
3295,44,1.0
329,100,0.4
1306,100,0.9090909090909091
219,105,0.5714285714285714
2813,43,0.0
995,62,1.0
3270,112,1.0
1566,13,0.0
1583,43,0.0
1622,1,0.2
2448,32,0.9090909090909091
874,117,0.631578947368421
2137,47,1.0
2692,31,0.0
3013,105,0.6
3258,43,0.38235294117647056
3019,47,0.75
3295,74,1.0
2384,31,1.0
2404,86,0.3333333333333333
785,47,1.0
522,57,0.6666666666666666
979,9,0.5
2574,27,0.0
442,93,1.0
437,105,0.8333333333333334
857,50,1.0
475,86,0.42857142857142855
2901,43,0.5
517,86,0.0
3279,85,0.5714285714285714
1512,77,0.8888888888888888
2925,64,1.0
1098,47,0.8
3269,110,1.0
287,34,0.75
2006,113,1.0
257,69,0.7222222222222222
1529,35,0.0
64,71,1.0
182,105,1.0
2922,86,1.0
31,86,0.5
3094,61,0.8888888888888888
443,110,0.8
1579,86,0.18181818181818182
2904,122,1.0
421,53,1.0
659,43,1.0
238,94,0.4166666666666667
173,100,0.625
3313,31,0.8421052631578947
432,97,1.0
449,77,0.8181818181818182
135,105,0.9090909090909091
178,79,0.7619047619047619
1133,9,0.7
84,10,1.0
3276,71,0.7272727272727273
978,24,1.0
1639,69,0.5454545454545454
3285,101,0.8571428571428571
1516,31,0.0
3265,100,1.0
2765,50,0.6
1382,26,0.6666666666666666
173,86,0.4
743,118,0.3333333333333333
1626,86,0.9069767441860465
386,95,1.0
3261,6,1.0
165,7,1.0
1998,9,1.0
1651,8,0.8
2460,105,0.8333333333333334
978,70,0.8333333333333334
363,97,0.7142857142857143
2090,32,0.5
1474,66,0.6666666666666666
3205,9,0.7368421052631579
152,60,0.75
840,11,1.0
2215,117,0.43333333333333335
3320,105,0.85
933,97,0.0
447,9,0.9166666666666666
145,17,0.7142857142857143
2103,9,1.0
3320,61,0.875
43,20,0.0
842,61,0.5333333333333333
877,95,0.8333333333333334
1641,86,1.0
299,61,0.5714285714285714
2620,122,0.6666666666666666
1280,23,0.75
2271,47,0.6666666666666666
442,115,0.6666666666666666
1516,91,0.25
971,58,0.5714285714285714
449,32,0.6
3316,21,0.75
1628,11,0.5
3258,1,0.3333333333333333
267,81,0.8461538461538461
2005,42,1.0
2053,24,0.75
2430,55,1.0
2300,8,0.0
260,85,1.0
2064,97,0.7777777777777778
253,118,0.43478260869565216
2753,95,0.75
1263,23,0.75
265,9,1.0
2812,30,0.14285714285714285
1649,64,0.8333333333333334
3276,106,0.7647058823529411
755,35,0.6428571428571429
2070,84,0.5
600,78,0.5555555555555556
332,100,0.5
3010,47,0.8
1264,115,0.75
50,70,1.0
2477,81,0.6666666666666666
612,69,1.0
269,3,0.5714285714285714
1516,86,0.5714285714285714
3323,42,1.0
248,9,1.0
2061,120,0.5
3315,6,1.0
142,110,1.0
822,9,1.0
25,115,0.5384615384615384
574,56,0.0
3290,64,0.9090909090909091
158,1,0.5384615384615384
612,99,1.0
3280,111,0.23809523809523808
3319,2,1.0
1303,86,0.6086956521739131
96,34,0.6666666666666666
155,100,1.0
2073,50,0.38461538461538464
3314,108,1.0
2397,32,0.5
1134,35,0.0
3319,32,1.0
243,17,1.0
1833,30,1.0
474,97,0.8333333333333334
471,78,0.8
1561,43,0.6
3294,88,0.7777777777777778
598,50,0.3333333333333333
1243,105,0.0
227,120,0.5555555555555556
449,21,1.0
2148,34,0.5
477,95,1.0
134,6,1.0
3273,117,0.375
1074,112,0.6666666666666666
243,118,0.3333333333333333
2540,122,0.3333333333333333
1572,8,0.2857142857142857
1961,34,0.72
3293,27,0.0
3310,98,1.0
265,2,0.8888888888888888
3321,8,0.6428571428571429
561,99,1.0
2925,31,0.5
3302,62,1.0
230,42,1.0
850,115,0.46153846153846156
1251,47,0.5263157894736842
3276,27,0.0
1133,79,0.8
445,11,1.0
443,78,0.8947368421052632
109,117,0.0
3281,85,0.5
3285,62,1.0
332,78,0.4
432,64,0.0
163,71,0.6
3284,0,1.0
2010,93,1.0
2208,26,0.46153846153846156
440,117,1.0
420,92,0.5
1476,40,1.0
2710,122,0.5
2916,97,0.0
3276,98,1.0
205,6,1.0
88,47,0.5
232,122,0.8
200,95,0.75
107,10,1.0
2929,74,1.0
743,14,0.75
2815,122,0.5
612,118,0.6
2693,122,0.0
87,2,1.0
3259,98,1.0
2922,69,0.9
18,9,0.6666666666666666
70,86,0.7948717948717948
443,97,0.3333333333333333
163,64,0.9090909090909091
2410,47,0.8571428571428571
986,86,0.875
965,63,0.6666666666666666
176,47,0.75
2463,111,1.0
990,69,1.0
2013,32,1.0
87,32,1.0
1149,9,0.3
1450,32,0.9333333333333333
3303,119,0.8181818181818182
146,64,0.9090909090909091
2016,40,1.0
59,105,0.0
3279,38,1.0
3316,105,0.6428571428571429
2479,55,1.0
1417,121,0.0
3155,61,0.4
1442,86,0.8333333333333334
3267,66,1.0
138,24,0.6666666666666666
195,56,0.8333333333333334
180,19,0.5
1996,32,1.0
268,117,0.7777777777777778
767,95,1.0
2462,79,1.0
3259,30,1.0
3302,84,0.6666666666666666
297,32,1.0
3020,112,1.0
175,32,1.0
2214,9,1.0
41,43,0.75
754,61,1.0
887,91,0.8333333333333334
418,74,1.0
2295,122,0.0
2044,60,0.19047619047619047
2136,26,0.8
1517,9,0.6
3259,60,1.0
43,106,0.8695652173913043
153,120,0.6923076923076923
3286,43,0.47058823529411764
3323,86,0.6666666666666666
1136,34,0.36363636363636365
150,113,0.5
260,47,0.8461538461538461
283,40,1.0
180,2,0.8333333333333334
237,11,0.6
2361,122,0.7
1522,34,1.0
2007,18,0.8333333333333334
62,86,1.0
2144,117,0.6666666666666666
2218,34,1.0
2327,34,0.75
389,61,0.0
2428,79,1.0
740,69,1.0
3320,84,0.8823529411764706
2104,47,0.5384615384615384
3318,122,0.9090909090909091
20,3,0.0
158,62,1.0
2898,43,1.0
514,86,1.0
838,95,1.0
445,93,0.6666666666666666
248,105,0.8461538461538461
163,120,1.0
39,100,1.0
254,27,0.0
3266,43,0.8181818181818182
2104,100,1.0
420,43,0.8571428571428571
238,113,0.0
2294,120,0.0
2639,100,0.25
37,9,0.75
37,50,1.0
162,58,1.0
149,98,1.0
3274,121,0.6470588235294118
695,8,0.0
888,34,0.8260869565217391
3305,111,0.5
3313,30,1.0
2088,34,1.0
28,86,1.0
1626,95,0.75
2083,30,1.0
254,98,1.0
3322,24,1.0
2557,106,0.3333333333333333
103,22,0.6666666666666666
27,24,1.0
145,58,1.0
2395,26,0.75
246,62,1.0
263,92,1.0
716,118,0.631578947368421
1168,21,1.0
267,34,1.0
251,79,0.5
224,97,0.10526315789473684
3329,44,0.8333333333333334
2941,30,0.6666666666666666
200,120,0.6666666666666666
275,100,1.0
372,34,1.0
2054,17,0.75
145,88,1.0
149,30,1.0
3304,96,1.0
1496,2,1.0
342,57,0.5
1489,69,0.5555555555555556
1156,79,1.0
266,2,1.0
1998,84,0.8181818181818182
3329,74,0.8333333333333334
642,26,0.6470588235294118
913,50,0.5
27,100,0.9583333333333334
1299,69,0.35294117647058826
258,100,1.0
817,9,0.8461538461538461
1136,30,0.0
2289,47,0.43478260869565216
1200,69,0.6388888888888888
162,19,0.8
2968,11,1.0
897,112,0.5
2067,24,1.0
1836,8,1.0
1999,70,0.9545454545454546
150,47,0.8
233,47,0.5
2128,91,0.42857142857142855
136,26,1.0
90,81,0.75
2151,11,0.0
2361,56,0.0
823,2,1.0
132,60,1.0
33,105,0.8
920,71,1.0
439,51,0.5
1,120,1.0
2858,43,0.8
2146,117,0.0
362,85,0.3333333333333333
1382,23,1.0
3280,37,0.25
1565,69,0.0
997,84,0.75
3299,81,0.7857142857142857
564,35,0.0
479,57,0.3333333333333333
2932,78,0.5
2608,111,1.0
201,97,0.0
2482,41,1.0
166,19,0.6
102,26,1.0
75,27,0.0
334,24,1.0
423,79,0.8461538461538461
204,105,0.5
3299,100,0.3333333333333333
836,18,0.42857142857142855
2,2,0.5714285714285714
1031,86,0.8
1506,30,0.7272727272727273
3267,33,0.0
1118,69,1.0
3303,25,1.0
1830,1,0.3333333333333333
325,19,0.0
3327,95,0.6470588235294118
437,108,1.0
85,26,1.0
317,24,1.0
791,105,0.5714285714285714
3287,87,1.0
1923,86,1.0
262,43,0.68
2570,0,0.25
3286,25,1.0
3303,55,1.0
207,56,1.0
2002,70,0.92
29,105,0.8181818181818182
2028,86,1.0
300,24,1.0
77,32,0.7777777777777778
166,35,0.5
69,101,0.0
2230,84,0.9090909090909091
3283,47,1.0
2084,47,0.8888888888888888
3270,87,1.0
288,11,0.0
500,97,0.42857142857142855
2351,8,1.0
447,118,0.5714285714285714
437,40,1.0
3270,117,1.0
871,63,0.8333333333333334
2477,108,1.0
3269,55,1.0
179,1,0.0
2019,18,1.0
2038,97,0.8
295,32,1.0
312,62,1.0
420,40,1.0
2922,31,1.0
3322,38,0.6666666666666666
48,61,0.5
65,91,0.5
2092,95,0.75
854,63,0.8333333333333334
288,71,0.0
2460,108,1.0
2067,106,0.6666666666666666
2002,18,1.0
3160,61,0.8333333333333334
593,2,0.6666666666666666
816,7,0.6666666666666666
165,50,1.0
227,43,0.7
1298,0,0.0
3014,84,0.0
1999,40,1.0
153,37,0.75
1259,8,0.42857142857142855
2088,31,0.0
270,9,0.796875
91,50,0.8571428571428571
3154,61,0.8888888888888888
3170,32,0.8
3267,95,0.8
2074,9,0.625
258,37,0.75
420,100,1.0
249,15,0.4444444444444444
2912,35,1.0
1994,18,1.0
1605,9,0.0
250,1,0.25
2321,34,1.0
153,108,1.0
1771,95,0.2857142857142857
3130,11,1.0
55,112,1.0
147,106,0.7894736842105263
403,100,1.0
1263,34,0.42857142857142855
2114,34,0.18181818181818182
1189,61,1.0
1124,9,0.6666666666666666
265,58,1.0
1512,100,0.0
643,118,0.6842105263157895
840,120,1.0
3010,91,1.0
1041,50,0.0
385,8,0.8
2184,97,0.0
446,56,0.6666666666666666
34,30,0.875
2187,105,0.25
600,6,1.0
3324,32,0.875
156,48,1.0
1487,64,0.0
252,84,0.5925925925925926
22,100,1.0
835,18,1.0
267,56,0.5714285714285714
1486,2,0.75
482,2,1.0
2284,69,0.0
2951,8,0.0
21,13,1.0
1701,105,0.75
474,100,1.0
1470,64,0.0
5,100,1.0
264,56,1.0
328,5,0.75
563,91,0.5
818,18,1.0
3320,9,1.0
2670,100,0.8
2292,34,0.8333333333333334
1263,69,1.0
1684,105,0.75
149,31,0.8888888888888888
2065,78,1.0
2943,8,0.5
1971,34,0.8571428571428571
328,35,0.0
852,26,0.9230769230769231
3314,53,1.0
1357,118,0.0
3298,98,0.5
1372,11,1.0
2073,26,0.8333333333333334
1134,114,0.0
227,48,1.0
247,85,1.0
203,57,0.0
445,24,1.0
1637,5,0.5714285714285714
3310,13,1.0
2014,31,0.5
692,8,1.0
1489,30,0.3333333333333333
1474,120,0.0
2971,34,0.38461538461538464
582,57,0.3333333333333333
2019,32,0.6666666666666666
1838,63,1.0
155,121,0.8333333333333334
440,2,1.0
3278,120,0.875
1308,105,0.7647058823529411
2270,9,0.0
245,95,0.8
1470,26,0.75
883,120,0.5
1464,81,1.0
1335,119,0.7777777777777778
2716,35,1.0
178,86,0.7142857142857143
421,69,0.5
680,66,1.0
432,113,0.0
2686,58,0.0
136,35,0.8181818181818182
8,86,0.5555555555555556
1926,34,1.0
2010,8,1.0
440,32,1.0
2074,34,0.6666666666666666
2945,43,0.7777777777777778
144,86,0.9285714285714286
866,120,0.0
1992,34,0.36363636363636365
2803,30,0.75
89,66,1.0
3175,9,1.0
2133,100,1.0
595,47,0.7
3290,65,1.0
438,85,0.4
554,26,1.0
96,69,1.0
2011,113,0.75
2,70,0.7272727272727273
1217,29,1.0
3324,81,0.7272727272727273
251,30,0.7
164,89,0.0
2627,122,0.3
621,117,0.0
267,122,0.8421052631578947
3264,71,1.0
261,100,0.6666666666666666
3281,101,1.0
1391,69,0.8571428571428571
450,43,0.8
2690,100,1.0
3293,88,0.38461538461538464
268,17,0.6
285,47,0.6
3273,65,1.0
2184,7,0.09090909090909091
1570,86,0.5555555555555556
878,114,0.4
84,86,0.8125
751,66,1.0
3260,31,1.0
977,37,0.0
3264,101,1.0
1677,95,1.0
1650,96,0.0
1997,34,1.0
2010,114,0.8333333333333334
2009,35,1.0
79,99,1.0
504,71,0.0
143,97,0.8888888888888888
293,86,1.0
525,43,0.0
309,53,1.0
98,38,0.8571428571428571
2224,97,0.75
2321,31,0.0
3260,61,1.0
552,113,0.3333333333333333
1998,114,0.7777777777777778
42,20,0.0
1079,47,1.0
133,69,0.7647058823529411
3324,87,0.6666666666666666
636,70,1.0
1766,23,1.0
2349,122,1.0
859,50,1.0
293,116,1.0
179,74,0.8666666666666667
864,108,1.0
2568,108,0.5714285714285714
457,95,0.7
2811,74,1.0
153,35,0.6923076923076923
1629,56,0.0
212,105,0.2727272727272727
35,105,0.5172413793103449
2286,11,0.08333333333333333
2292,2,0.6666666666666666
805,91,0.42857142857142855
636,100,1.0
840,117,0.5
3279,30,0.8571428571428571
245,106,0.7142857142857143
3264,85,0.5714285714285714
842,63,0.0
65,9,1.0
332,56,0.14285714285714285
25,50,0.75
265,85,0.75
636,2,1.0
3008,115,1.0
3260,119,0.7878787878787878
180,65,1.0
245,113,0.46153846153846156
73,47,0.9705882352941176
2542,122,1.0
21,10,0.0
166,43,1.0
1623,2,0.75
1065,114,1.0
1137,100,0.0
590,50,0.24
236,113,0.0
2852,74,0.9090909090909091
45,31,1.0
163,65,1.0
837,112,1.0
1830,69,0.0
260,0,1.0
2355,9,0.26666666666666666
137,71,1.0
2156,23,0.75
1573,1,0.6666666666666666
28,31,1.0
146,65,1.0
372,77,1.0
2363,32,0.6666666666666666
2072,66,1.0
145,3,1.0
3293,56,0.4444444444444444
3286,107,0.6666666666666666
469,61,0.4
3273,19,0.6666666666666666
36,97,1.0
251,24,0.5
142,25,1.0
2322,121,0.1
2082,47,0.8
3324,105,0.8666666666666667
227,69,0.43478260869565216
574,105,0.0
1474,35,0.7142857142857143
1467,56,0.0
2022,81,0.0
3277,42,0.0
243,77,0.5806451612903226
133,20,0.75
2609,41,0.0
500,57,0.6363636363636364
2613,111,0.0
3309,99,1.0
2973,112,1.0
2144,111,0.0
2344,119,0.6
1637,111,0.14285714285714285
372,9,1.0
435,105,0.5
3300,1,1.0
3304,71,1.0
230,118,0.625
364,47,0.5573770491803278
2176,91,0.5357142857142857
3292,99,1.0
251,40,0.9
3297,23,1.0
238,91,1.0
322,24,0.5
448,95,0.5
2616,62,1.0
2005,84,0.8888888888888888
754,88,0.6666666666666666
2056,113,0.8
450,84,0.8666666666666667
1488,117,0.7777777777777778
918,100,1.0
212,56,0.125
2960,84,1.0
3297,53,1.0
1624,9,0.2
3324,97,0.782608695652174
3317,107,0.8333333333333334
2932,23,0.75
164,119,0.6904761904761905
99,91,1.0
3286,77,0.7619047619047619
893,47,0.0
887,61,0.75
1488,30,0.8
1718,113,1.0
443,9,1.0
670,84,1.0
192,113,0.15384615384615385
3263,23,1.0
1483,2,1.0
3280,53,1.0
3129,34,0.75
3320,91,0.8571428571428571
964,31,0.6
560,115,1.0
2393,117,1.0
1489,122,0.8
3285,26,0.9
2721,68,1.0
909,32,1.0
535,8,0.0
2953,66,1.0
1232,71,0.0
1491,68,1.0
423,2,1.0
2046,93,1.0
1701,113,1.0
750,111,0.0
3263,53,1.0
2703,47,0.3333333333333333
2253,9,0.8947368421052632
103,117,1.0
2372,47,1.0
1586,86,0.8
1648,120,0.0
1806,113,1.0
2345,49,0.0
451,105,1.0
758,43,0.75
1684,113,1.0
556,51,1.0
1069,64,0.6153846153846154
447,11,1.0
2045,61,1.0
2470,74,1.0
2012,117,1.0
3276,92,0.4
193,61,0.2857142857142857
1562,38,1.0
1789,113,1.0
3302,64,0.6470588235294118
647,29,1.0
3275,91,1.0
2267,50,0.3333333333333333
138,86,0.7096774193548387
3291,58,1.0
246,92,0.6
2011,31,1.0
1674,86,0.8
2253,115,0.8
997,62,1.0
162,17,0.6666666666666666
947,47,0.625
557,69,0.8
3208,43,0.6666666666666666
2650,43,0.0
255,119,0.6666666666666666
60,112,0.75
3274,58,1.0
2145,26,0.8571428571428571
2011,61,1.0
279,63,1.0
3259,122,0.9
56,59,1.0
420,49,0.1
61,117,1.0
3319,121,0.4642857142857143
2557,122,1.0
243,101,0.75
2072,70,0.76
1185,97,0.0
1299,61,0.5
153,23,1.0
19,34,0.5
509,47,1.0
736,122,1.0
2339,95,1.0
343,105,0.2
339,50,0.9166666666666666
158,40,0.875
3313,106,0.8125
379,23,0.7777777777777778
594,97,0.0
1731,24,0.0
2007,51,1.0
2464,79,1.0
2906,122,1.0
37,112,0.9
153,53,1.0
391,43,1.0
267,110,0.5
2338,9,1.0
375,88,0.0
763,35,0.5185185185185185
2322,95,1.0
3325,21,1.0
161,86,0.8095238095238095
235,26,0.7142857142857143
2099,91,1.0
2297,122,0.0
161,1,0.5833333333333334
593,64,0.0
3303,19,0.6
3289,1,0.6666666666666666
1524,58,1.0
2305,95,1.0
1545,30,1.0
3309,96,0.0
2502,108,0.6
18,116,0.16666666666666666
2430,79,1.0
31,9,1.0
595,120,0.5454545454545454
261,107,0.8333333333333334
144,107,0.7777777777777778
413,79,0.5714285714285714
15,54,0.0
143,57,1.0
2285,47,0.0
2187,91,1.0
459,122,0.875
3325,81,1.0
445,2,0.7142857142857143
1958,34,0.631578947368421
245,8,0.5
1399,97,0.5555555555555556
2960,51,0.5
2091,9,0.5714285714285714
2974,30,0.4
1301,27,0.3333333333333333
2049,8,0.0
2684,122,0.7272727272727273
127,119,1.0
2426,39,1.0
146,79,0.7619047619047619
144,21,1.0
262,55,1.0
14,9,1.0
1637,100,1.0
827,61,1.0
3324,48,1.0
2705,34,0.6666666666666666
131,115,1.0
236,61,1.0
262,107,0.5714285714285714
1948,34,0.8125
2032,8,0.0
455,47,0.8461538461538461
2373,47,0.5
163,117,0.8571428571428571
3308,110,1.0
252,29,1.0
1494,30,1.0
924,26,1.0
2141,78,0.25
250,112,0.8
2032,79,1.0
2373,77,0.0
1596,23,1.0
2569,15,0.6
2414,9,0.8333333333333334
3298,43,0.34375
2138,100,0.75
823,51,1.0
244,23,1.0
2183,117,0.3
3320,1,0.5555555555555556
907,26,1.0
550,32,0.625
2177,34,0.6818181818181818
2129,2,0.0
300,70,0.6875
1222,29,0.25
1809,105,1.0
365,8,0.3333333333333333
1325,9,0.7142857142857143
421,112,0.5
2812,43,0.75
93,34,0.5
1091,95,0.7142857142857143
3311,50,1.0
1838,8,1.0
525,40,0.6
3278,65,0.5
81,62,0.875
2695,101,0.0
2082,26,0.7
415,79,0.3684210526315789
477,32,0.8571428571428571
3285,56,1.0
979,71,0.0
2153,53,1.0
2002,34,0.75
490,9,0.7333333333333333
1137,34,0.35294117647058826
2213,9,0.6666666666666666
2374,95,0.2857142857142857
3274,25,0.625
97,47,1.0
2501,41,1.0
134,64,0.8181818181818182
150,44,0.6470588235294118
3299,108,1.0
2435,55,0.6666666666666666
2241,23,1.0
962,115,0.6
785,11,1.0
638,62,0.5
1221,27,0.0
3320,121,0.7
562,7,1.0
2610,111,1.0
1084,47,0.75
2816,86,1.0
238,69,0.3333333333333333
3284,24,1.0
144,43,0.6153846153846154
2010,117,1.0
2484,41,1.0
3293,34,0.8333333333333334
137,79,0.7272727272727273
3278,38,1.0
1104,85,0.0
2133,34,0.125
56,56,0.5
2173,34,0.7
655,122,0.875
375,9,0.9166666666666666
44,84,0.0
787,105,0.26666666666666666
2460,79,0.7777777777777778
445,70,0.7307692307692307
1558,1,0.0
80,77,1.0
1569,86,1.0
2467,41,1.0
161,56,0.75
612,70,0.7058823529411765
759,47,1.0
3261,38,1.0
1119,7,1.0
3312,35,0.7692307692307693
244,74,0.7058823529411765
294,117,1.0
2937,30,1.0
555,122,0.8
2014,9,1.0
187,61,0.5454545454545454
253,96,0.5
2070,100,0.6
160,11,1.0
26,22,0.0
1217,34,1.0
3013,115,0.75
197,95,0.8333333333333334
1205,62,1.0
437,118,0.8
3260,6,1.0
330,79,0.7272727272727273
2547,122,0.0
1997,9,1.0
2326,34,0.125
840,32,0.75
3264,19,0.3333333333333333
3268,89,0.3333333333333333
3261,98,1.0
1994,31,1.0
254,35,0.45454545454545453
1896,34,1.0
2337,95,1.0
3267,27,0.3333333333333333
