ques,skill
3143,97
3399,23
7372,77
6076,86
6773,14
9684,15
9584,77
10663,70
10790,111
9964,69
14138,113
1340,9
5010,62
1474,9
1078,9
3874,23
7566,64
14531,44
15524,34
13617,118
15307,36
6724,14
10535,6
2178,61
14929,90
2238,112
2372,112
364,107
4827,62
1291,9
6847,84
2270,64
10195,86
9777,98
2108,2
2631,43
3665,34
7402,77
7562,66
6180,35
9138,111
13568,118
2451,112
4264,70
2263,61
6537,43
15554,34
6536,84
650,97
1784,26
9750,86
14161,110
4056,40
5699,112
14959,90
11965,91
946,95
3695,34
1661,77
4961,119
14457,108
11377,69
3056,47
14272,62
4327,18
7381,31
2293,61
9258,41
2117,64
11558,117
11687,2
12752,97
7645,77
12848,34
15584,34
9436,47
1552,26
7383,77
9582,101
4086,40
7938,70
3246,63
4963,84
4044,43
7217,44
976,95
5238,23
14242,75
4424,35
14864,58
15535,34
5824,120
12307,97
7455,101
14065,119
3086,47
11641,7
9373,112
12527,100
3325,63
14056,70
4238,30
12705,106
10107,107
5055,23
215,118
6335,43
927,95
7168,44
6254,118
10468,86
11538,0
9884,35
12006,105
7809,77
1582,26
7413,77
1716,26
9149,111
9405,37
15472,99
4713,30
3161,113
8565,60
3276,63
10301,94
7247,44
7362,31
1006,95
7789,98
11300,64
4932,74
7045,95
11076,90
1795,26
7485,101
5551,82
9417,47
13952,70
7441,31
3764,2
3227,63
10137,107
4433,97
5085,23
7198,44
4567,97
11747,2
9030,15
11950,65
12969,44
7698,101
14663,81
10067,48
1746,26
2128,91
11388,69
4528,105
9354,112
12186,49
10331,94
11547,62
5036,23
12424,106
15041,118
8764,17
13695,40
14237,94
4333,51
14438,84
11760,62
3257,63
4974,84
5115,23
7228,44
10282,94
13771,35
7728,101
3916,113
13646,40
14007,19
5430,34
7680,30
5927,86
4414,97
173,26
5066,23
5407,87
7179,44
7836,48
6862,71
11292,78
795,9
11807,29
1325,9
10511,38
11906,8
2665,43
4509,105
10414,105
6140,86
10951,44
13944,84
656,116
4541,57
12103,27
1910,110
10647,47
12989,120
5399,88
13787,100
13121,47
1404,9
14780,90
8616,95
6274,22
1563,2
14419,84
5957,86
3414,23
12922,66
13634,43
3775,2
8909,88
9009,26
10203,6
3981,70
8807,77
7866,48
12107,119
14115,87
2676,30
1093,9
3058,95
3911,11
5609,19
13352,64
3097,23
1514,2
13451,43
5908,86
2403,100
4571,57
1940,110
13327,7
14213,100
3891,69
13065,7
15200,16
1172,9
7044,61
7104,112
14867,72
3606,85
5304,93
13711,118
13664,43
4946,119
4987,120
6121,86
8939,88
5381,47
1630,69
7502,121
12745,2
13407,121
1891,110
14104,49
9709,6
3727,82
10614,112
91,91
13861,62
14761,90
12584,84
1123,9
2692,95
8597,95
5938,86
3395,23
5542,86
4601,57
13486,121
1970,110
13298,70
12995,69
10101,8
15651,9
6014,81
4476,62
8650,106
11993,30
6234,84
4214,62
1993,13
3677,86
100,32
2918,34
9816,24
1495,2
6151,86
13460,105
13916,119
15031,35
8580,47
8184,47
5512,99
1921,110
14791,90
13175,121
4873,112
644,95
12614,84
19,43
9119,32
561,97
14446,55
6285,22
12090,84
5968,86
13590,70
8920,88
10315,58
260,105
857,95
11473,115
991,95
595,95
8520,117
8680,106
5741,43
9478,86
2673,95
8418,106
7477,77
9686,35
11908,43
2967,47
3445,86
14323,106
4106,91
12146,100
12724,77
13467,121
14138,60
7300,121
8379,114
808,95
1983,62
560,30
11424,115
546,95
8471,117
10725,77
1597,26
10769,120
5394,120
4998,120
10843,69
3862,81
12464,110
7559,8
1021,95
625,95
1162,34
1874,11
10121,84
12490,31
9100,32
1676,26
9642,86
3871,86
104,100
2828,9
9278,38
4030,79
7459,6
8075,9
13925,73
838,95
5100,23
576,95
4783,87
1247,34
199,108
1856,78
8661,106
12661,34
13922,4
15686,100
10873,69
14001,68
8476,60
4243,79
3187,63
2746,61
3825,91
11824,62
13885,122
5179,23
2121,9
7594,86
8452,117
3741,97
5241,120
11275,5
8248,58
10898,18
8790,112
5736,62
9211,105
5130,23
1143,34
606,95
8531,117
13156,97
11879,119
9463,97
9697,35
1120,50
1395,26
8327,58
9521,38
1950,19
761,117
398,65
3626,2
9424,105
9558,105
3491,43
819,95
8295,25
11113,64
11696,119
2670,79
6407,122
1594,91
10854,69
5224,8
2989,61
13068,105
8632,61
13682,35
13186,97
11166,75
8112,25
7575,86
12171,119
14179,87
728,61
6559,112
13147,105
1545,91
14093,20
1839,43
8845,61
15254,52
13776,84
12857,43
13137,97
12122,119
446,119
4312,47
11860,119
6175,122
7832,92
14315,69
8778,7
6992,115
10366,106
13098,105
3112,23
13855,84
7561,43
8142,25
7605,86
15067,118
9322,70
10497,37
11020,78
6985,112
14132,69
3991,113
1575,91
312,11
15284,52
13806,84
10793,35
14026,87
5619,25
8792,26
14227,77
12763,7
476,119
4342,47
9724,6
13783,100
15536,7
6205,122
4763,40
15453,9
131,84
3956,11
13128,105
772,117
2384,85
3463,78
11140,35
7334,121
188,66
11520,27
14510,99
12540,120
12218,69
6418,122
1184,61
922,61
526,61
2579,31
3121,85
4934,43
10522,107
8984,88
8822,26
13056,121
8123,25
4372,47
8164,26
14652,81
4793,40
10483,115
6328,84
15221,9
8884,86
2750,34
4508,56
10110,55
8002,112
237,79
12248,69
2014,114
5999,30
12050,84
556,61
11447,20
4983,56
13109,105
4795,5
4982,97
5538,86
7181,121
10087,7
6496,18
2819,26
7315,121
14682,81
8291,107
11142,94
14893,35
4538,56
10462,69
4094,79
4617,120
8032,112
4876,51
5814,105
14633,81
15464,9
6787,86
11221,94
4209,2
8865,86
4173,79
301,77
4434,120
10339,120
13372,47
7345,121
10122,122
719,95
1894,62
4686,112
116,31
3275,97
8321,107
10616,105
9078,86
10198,117
8312,58
8062,112
7162,121
9968,69
6611,18
1344,9
3469,84
3061,30
12139,31
10568,64
6817,86
14580,46
8157,120
8272,107
8869,97
2761,34
4519,56
10787,108
4075,79
4598,120
8987,89
2182,61
3858,81
8013,112
1557,9
762,34
2635,43
6405,34
4352,64
9082,97
2979,112
2717,112
9864,69
5568,62
9998,69
2937,115
2018,74
12018,91
13226,6
13286,20
13534,122
14131,112
12573,84
13786,77
13946,66
336,47
5162,54
4986,57
5583,47
14165,110
8043,112
11366,23
7143,84
1587,9
2888,115
6358,43
6518,32
13383,74
13645,74
12965,86
6798,86
4778,64
6958,38
7092,38
9172,111
9769,101
11324,60
4634,19
12504,105
7356,84
2163,61
4940,62
6865,32
11562,117
3938,23
9628,98
15588,34
11460,69
14196,69
5613,47
324,50
11798,64
12951,43
13097,97
9225,95
4428,35
10259,86
5653,119
3729,34
6828,86
5391,119
6470,112
9202,111
14202,5
15322,36
2672,59
10891,70
13764,8
14265,61
13346,20
2193,61
7740,87
9470,47
7417,77
12610,100
7073,38
7756,31
11481,20
13922,72
14519,62
2948,115
2029,74
7251,44
9054,105
3283,105
14496,78
15616,109
12837,35
10803,78
9232,111
12360,110
5555,82
14540,121
12184,113
541,61
4930,30
305,50
5654,61
13956,70
7330,44
14336,62
5351,23
12302,105
12040,105
10576,35
4253,47
5810,79
11300,66
11622,117
166,120
10400,38
11751,2
13193,47
14667,81
620,61
11888,7
12793,113
14109,19
14229,84
6629,118
6844,43
7281,44
6763,118
10412,48
5219,25
13144,47
1829,26
2211,91
15007,122
15659,48
6920,38
14267,83
9597,101
571,61
12214,113
12725,100
5125,97
10171,107
10768,97
4701,35
6184,118
7774,98
4021,47
6316,8
7732,101
14697,81
7133,38
15132,9
10729,105
4180,40
4562,105
4777,30
2616,32
6260,113
10668,95
5594,23
709,116
12616,49
7445,44
4418,97
6531,118
10777,38
6267,8
14648,81
601,61
14486,19
14868,84
6010,86
8746,86
10418,105
163,64
13033,44
256,26
7262,44
5765,26
7804,98
9898,69
15710,107
1711,47
15627,109
15682,8
7647,114
7366,101
38,69
2512,32
12591,113
13766,43
4745,118
15717,2
4168,43
4583,56
8972,25
3779,2
73,26
7475,44
10152,107
207,26
2910,78
8911,15
9393,18
9849,69
10749,97
11607,91
12942,47
3988,112
7713,101
10545,38
14678,81
11825,21
2840,19
3363,23
10710,105
4543,105
9414,77
10066,3
11582,34
4281,105
9548,77
5434,47
10828,97
14493,35
9928,69
13023,120
14432,25
15668,2
1304,9
3425,120
9344,18
2484,91
7396,101
12517,19
10758,38
13155,47
13435,64
8232,107
13715,118
4613,56
8465,86
14296,100
3974,69
9879,69
15027,90
15283,16
6489,70
1255,9
7609,101
1389,9
7743,101
5253,93
13648,64
14405,43
14708,81
8601,95
6070,86
11612,34
14508,99
9578,77
9693,64
5464,47
5001,57
4605,57
3791,69
9374,18
8856,92
3567,95
6399,32
7560,64
13611,118
13740,3
10691,105
2284,43
4846,119
3478,23
6893,15
10649,108
4455,5
14923,90
9909,69
11306,112
14795,90
1681,9
426,19
8733,106
13824,118
8631,95
4999,105
8213,107
3020,47
2139,69
2004,110
10922,122
4230,8
9744,86
8684,106
8844,95
6268,84
4857,106
6287,97
6051,86
6447,86
11593,34
2971,47
6923,15
9559,77
15087,90
1955,110
1449,9
1053,9
5697,2
6380,32
8763,106
53,43
213,32
7541,64
8501,106
11602,2
3050,47
1467,26
7694,77
12009,97
13726,118
2287,61
11287,112
10891,112
12366,105
15038,90
46,40
11326,40
10170,86
8714,106
211,107
3566,85
7377,77
12599,84
14223,106
13920,68
1284,26
6155,35
3001,47
13939,118
13677,118
2657,8
7932,70
12180,100
13501,121
12183,105
507,105
708,95
2353,11
842,95
1759,26
4491,25
8665,106
1497,26
5234,69
10019,38
14050,70
10271,30
12437,106
1196,34
659,95
8744,106
260,120
5824,56
9542,86
11710,43
12252,97
13950,68
14461,55
1448,26
4244,40
8559,60
12284,49
10295,94
9692,30
2309,62
4477,19
160,118
12388,106
4664,74
6777,95
1147,34
13943,65
8695,106
10030,25
4655,25
15720,100
3244,47
11344,70
14154,19
4195,40
3221,63
4938,84
4019,43
4134,30
8394,114
9428,105
12467,106
1226,34
13661,86
10460,23
6888,47
1740,26
6511,97
7430,101
8679,17
1478,26
9348,112
13517,78
4356,79
2496,9
8461,60
12071,62
12735,42
12418,106
379,54
13686,35
1036,95
5747,78
12175,119
4451,87
11113,66
1691,26
3656,112
194,8
6228,122
2434,70
7943,70
8540,60
14304,84
11726,0
9458,105
432,65
1607,32
14262,87
11051,90
3167,69
5335,26
6522,47
6441,122
4636,25
3547,61
7038,112
12184,60
13640,40
13378,40
8753,60
14383,84
13739,19
10370,106
13202,43
3202,63
12448,106
13482,97
5194,23
14475,87
1207,34
3683,107
9211,120
9326,70
6654,122
1721,26
5317,93
11918,62
316,11
11381,86
388,116
14158,87
4911,85
4474,47
5145,23
14030,87
12156,119
337,70
6209,122
3711,61
5268,93
10194,38
12214,60
5543,32
3650,51
13132,105
13889,84
8801,77
4164,43
413,65
12538,120
13068,120
11786,27
1638,112
8310,25
9356,70
1087,9
10099,114
2688,84
5902,86
346,11
4446,106
6036,86
492,65
10351,106
13147,120
2921,26
15194,16
8127,25
9569,70
3502,8
6635,122
2621,30
1005,61
5298,93
6198,84
6776,61
2400,31
2741,95
6115,86
12378,60
13814,31
5853,86
297,11
4516,57
1885,110
7234,121
9039,26
13098,120
8937,15
1117,9
11774,30
6452,122
13257,113
11512,30
3155,85
13375,105
2296,95
6066,86
6570,77
10818,107
10515,106
6938,15
12690,2
14090,87
10821,112
15224,16
7185,121
12827,7
4802,47
4406,47
6008,81
6500,18
9337,70
6665,122
13470,113
3630,85
13208,113
7556,64
8516,106
12542,23
5704,84
7831,3
5883,86
2784,34
7017,15
8178,47
12641,2
2512,100
7264,121
4358,6
7393,6
14363,101
3645,70
5818,105
11341,40
12,84
6313,84
11225,94
11244,107
13116,2
3016,47
5834,86
7215,121
6530,18
9367,70
1898,62
3159,32
5635,105
14055,106
3136,85
4517,120
4987,69
8999,88
7602,8
5367,61
8837,26
15205,16
7166,121
14406,40
1641,113
540,95
6343,84
4992,120
5121,5
12091,100
10709,69
13412,121
14050,112
7245,121
11452,113
14083,60
6560,18
4922,61
8196,114
11229,41
1941,1
7891,3
9214,97
10045,25
10931,118
4998,56
9272,38
4547,120
9406,38
15058,87
2023,70
4285,120
9070,89
13404,122
14557,101
10966,112
6874,70
570,95
5878,105
1241,34
704,95
1879,62
7113,86
9670,84
13013,8
8527,106
14876,46
1359,26
7842,3
3554,86
8587,120
4237,79
1479,91
4352,66
8585,47
9182,37
1914,19
7404,6
9223,38
11086,113
12335,29
12759,91
4374,84
7321,8
1058,34
521,95
13231,86
1192,34
8862,32
11794,119
14827,46
15424,36
11095,118
14001,4
10892,18
10993,70
10616,120
6557,26
8596,61
2355,112
1909,62
9457,97
3089,107
9061,97
3290,97
3450,86
11771,108
14424,43
5241,56
6275,47
14200,69
1509,91
213,100
2904,61
328,50
3267,113
5521,110
4841,85
13101,97
551,95
410,119
8476,117
14730,5
12462,110
14857,46
12259,47
14595,46
6474,112
8406,58
1460,91
6909,40
13464,122
10880,21
13860,122
10604,86
3436,43
15031,118
6943,38
284,101
2934,61
13429,20
11354,62
13131,97
9058,105
12850,84
2468,2
9741,98
5687,119
8772,7
5544,70
1925,19
8831,62
7293,43
7334,44
13325,84
212,117
11626,117
4257,47
14417,16
3443,59
3517,8
14838,46
11266,70
624,61
5233,70
13177,105
13056,44
6633,118
2660,64
11834,2
511,120
4336,47
11999,69
9643,98
15185,9
6924,38
2915,61
10074,55
13489,84
12047,2
13112,97
421,119
4287,47
10830,38
12473,110
15701,47
13498,121
11155,94
11411,20
14350,83
15136,9
8537,86
14206,75
7315,44
1607,100
9516,114
4838,42
27,84
15641,117
15393,52
10467,107
4661,86
4317,47
12302,120
15631,109
12040,120
684,61
11952,7
1663,116
15166,9
59,9
11112,30
2158,95
2299,34
3407,11
4976,97
6566,77
7345,44
4532,120
7309,121
77,26
10721,108
11115,35
11894,2
4631,99
11711,29
897,61
4267,51
635,61
15117,9
7162,44
9932,69
7260,121
9610,18
12387,19
12373,121
1308,9
2332,103
2502,26
13421,47
14627,81
13305,101
848,61
6297,10
5779,84
6216,85
2188,95
11665,34
13745,107
6692,14
369,26
4562,120
7339,121
107,26
7468,6
7509,44
10508,121
3078,78
3560,81
12338,19
6493,70
14597,94
445,21
14712,81
3337,9
4712,64
4853,40
10744,105
15147,9
15409,9
8548,86
9682,15
8044,58
10224,69
11239,47
11514,23
9962,69
4728,8
11982,91
3795,69
1472,9
6403,32
2576,32
8266,107
3252,86
6722,14
8365,86
4592,120
8007,112
14927,90
11933,91
9913,69
10918,113
7979,50
1685,9
1289,9
14608,81
3589,85
14384,107
3305,97
5003,105
11646,34
15402,90
6673,14
9992,69
2449,112
8932,89
6998,70
4281,120
1368,9
8092,112
10267,8
10869,113
12581,19
6870,70
14872,46
3378,23
4980,57
5577,47
5692,34
6055,86
4099,79
9563,77
14957,90
4434,69
11963,91
9943,69
15091,90
2486,115
1319,9
9359,18
11539,29
460,19
223,106
6792,86
13377,74
7545,64
14455,108
4959,119
6208,35
13596,118
13756,107
15503,34
5662,47
299,101
2479,112
4325,18
7916,7
2217,112
2291,61
8962,89
1532,9
1136,9
7960,50
6463,32
11190,60
12731,84
6597,32
13529,64
15582,34
3570,85
15683,86
7381,77
3408,23
7541,66
4910,119
6159,35
8460,107
9057,97
13050,66
9593,77
13330,120
14987,90
9973,69
2430,112
11007,60
4202,32
11731,91
12562,19
93,117
4623,62
14540,44
15533,34
1763,26
6238,35
6634,35
14182,107
4861,119
6988,38
13953,18
1826,82
11086,60
14938,90
4456,70
14098,113
6856,84
925,95
1696,9
11775,53
13358,74
8748,106
9882,35
1580,26
15484,34
12256,97
15470,99
5451,69
6189,35
3035,47
12080,100
8563,60
2460,112
10299,94
11928,2
13791,77
14443,3
15563,34
1793,26
9833,35
12569,35
7758,77
7362,77
13656,118
4065,40
11250,60
4942,84
231,64
7196,44
13723,64
3704,34
7441,77
15514,34
12768,100
3709,112
8227,3
6601,100
9614,112
15238,99
9352,112
8846,11
7390,31
11779,0
12247,105
12739,42
2417,11
5034,23
11462,64
11567,117
1823,26
5548,15
7654,77
9445,47
7392,77
12719,100
3660,112
11456,20
2438,70
11046,122
7947,70
4838,84
3255,63
2336,22
10280,94
7226,44
14232,62
985,95
4595,97
12198,105
723,95
10539,25
1774,26
7464,101
12140,100
15,8
14005,19
3845,50
9817,40
4046,40
4132,43
13743,19
5064,23
11365,23
11929,65
12452,106
12471,119
13168,47
1211,34
14260,16
14642,81
3924,50
4507,105
2924,84
9333,112
3822,2
13942,84
654,116
310,77
29,64
11309,64
122,26
12596,6
9602,7
7494,101
12378,49
4076,40
6552,113
1927,96
3773,2
3236,63
4819,84
5094,23
242,64
7207,44
4576,97
8805,77
10146,107
12482,106
10883,77
8340,14
10916,25
7707,101
10599,89
11036,90
3895,113
9363,112
13692,30
2591,32
11818,62
5906,86
6737,14
13829,35
496,65
5045,23
13493,86
15050,118
4527,97
12056,119
1077,47
6767,122
14821,66
7042,61
3470,122
11524,29
11288,18
5302,93
295,11
5985,86
10434,106
12512,106
4520,57
1889,110
14759,90
3425,56
6617,70
1383,9
7737,101
1121,9
8595,95
5936,86
4599,57
399,24
3754,2
12694,2
8074,100
11844,91
14094,87
14557,77
15228,16
5792,78
1200,9
10200,60
2380,91
11554,29
6870,112
5332,93
98,32
10423,105
6149,86
12773,2
5887,86
7021,15
14173,87
13132,120
14789,90
4307,70
15105,67
6299,30
4291,62
12813,74
3969,11
6445,84
3592,61
6283,22
12947,74
4772,106
5966,86
4703,6
1998,110
5346,112
7875,48
9050,15
11801,27
10230,60
6042,81
9371,70
13623,64
8416,106
1523,2
6253,35
7555,43
5917,86
4580,57
13102,69
14530,55
14813,16
13583,113
1981,62
1181,9
6370,31
5993,81
12977,74
126,107
3615,85
7426,77
10767,120
2916,47
4955,119
4996,120
5574,97
5734,86
6130,86
7511,121
4531,57
10288,122
1900,110
13416,121
13777,100
14770,90
4288,70
6509,82
5931,105
4126,8
8708,106
9098,32
3950,11
4103,24
5245,43
3170,85
5947,86
4376,119
6403,100
2867,47
6585,77
9378,86
2576,100
12490,77
7039,18
13233,121
13004,69
836,95
6400,31
10211,60
192,30
574,95
970,95
8659,106
3585,34
2652,95
109,32
13865,105
13920,4
15040,35
10871,69
2684,47
9186,37
5480,61
13883,122
7279,121
14800,90
4318,70
2862,53
1962,62
9128,32
1062,34
10704,77
1442,26
11273,5
13439,118
4977,120
8929,88
10896,18
7492,121
3774,91
2377,11
4471,19
866,95
1141,34
604,95
12354,44
5590,54
6669,84
14750,94
9461,97
1655,26
7486,77
3850,86
8561,106
1393,26
7876,3
12733,77
8459,58
4271,79
13055,91
14029,68
7438,6
5248,61
9422,105
2328,11
10454,23
817,95
5079,23
11111,64
9540,97
555,95
4762,87
4944,64
11694,119
1592,91
6463,100
5007,120
10852,69
11289,70
8455,60
13281,30
13906,119
5461,61
14098,60
9869,43
12546,106
7439,86
634,95
6594,31
8559,117
7177,86
8853,106
9,43
2048,78
3586,97
4202,100
5358,54
13478,86
1423,26
10060,25
1543,91
5421,110
2441,9
9452,105
13774,84
2358,11
7666,21
3519,43
847,95
5109,23
6752,95
8827,53
585,95
7,118
444,119
208,108
1256,34
3350,5
10502,77
6173,122
11025,118
11858,119
703,50
1374,26
8776,7
12670,34
15051,35
13457,84
1929,19
8140,25
201,105
2644,1
3616,97
8461,117
11018,78
14842,46
3989,113
3169,51
9033,50
11242,8
5139,23
14024,87
8950,15
474,119
4340,47
3963,97
12700,34
707,61
13038,29
2482,23
2556,9
9433,105
6716,118
12344,106
8753,117
1103,34
4680,88
425,119
2283,79
6550,122
6154,122
920,61
15312,52
14210,75
8121,25
7584,86
12295,69
12033,69
2100,79
6233,122
6045,71
3970,113
1554,91
5420,19
12908,40
15263,52
2250,23
8334,25
4710,88
2604,26
5744,79
4321,47
13146,97
4307,112
10950,78
3405,11
11445,20
8195,95
13107,105
10550,107
14744,25
2463,23
4400,47
7058,97
2803,91
9331,70
12806,113
6994,112
15645,9
189,84
3532,8
901,61
6873,51
10629,107
11396,20
4421,106
8146,95
10326,106
11737,84
10119,42
10802,35
2896,26
5628,25
7526,121
13176,97
13035,121
14370,77
4351,47
14511,16
14249,16
14631,81
13134,100
7900,39
5154,105
6307,84
9113,32
9501,114
13412,44
2192,95
4391,119
4432,120
6727,118
7209,121
7787,98
7343,121
2847,26
5987,79
10249,7
15610,109
10675,115
931,61
11110,43
9472,86
13088,105
4511,120
13759,44
10531,107
8993,88
7422,121
13497,44
14342,99
14738,99
7160,121
6871,18
33,79
2798,26
12380,18
9312,70
14661,81
2580,32
8893,86
1625,105
2759,34
9027,86
4517,56
6757,118
12139,77
4596,120
8011,112
10540,48
13272,47
3,92
14612,81
1935,1
961,61
8349,107
4973,43
121,84
4992,56
4279,120
9716,15
13398,122
280,77
6581,77
7190,121
6868,70
7324,121
7768,98
9996,69
13224,6
7726,101
14691,81
11174,41
13213,113
6396,31
2610,32
14902,35
4924,43
4547,56
5581,47
4285,56
4304,69
8041,112
1847,9
2370,50
3027,91
6516,32
10809,64
11488,93
14862,84
6796,86
4776,64
8976,97
10591,107
11680,34
10766,108
4577,120
7992,112
3515,30
3534,43
6875,86
10686,115
15586,34
10383,77
4133,79
14991,90
9843,69
10077,7
9977,69
11997,91
1353,9
7088,86
3452,95
4627,62
6826,86
8281,107
14883,35
4690,118
15320,36
11486,60
7950,7
11090,60
2191,61
8022,112
14189,112
3068,105
6337,43
11590,117
1946,1
15482,34
9193,108
9790,98
1744,15
11923,34
14485,110
8351,58
10968,70
5379,47
15021,90
13920,72
14517,62
2464,112
8369,112
14255,62
12582,84
14299,105
12835,35
15567,34
9230,111
15350,36
13591,18
14188,8
4114,79
15289,26
14334,62
8052,112
5454,113
6527,32
11749,2
7069,86
6747,35
6807,86
6444,34
11014,78
14966,46
2839,110
13950,72
15278,52
12251,105
12461,19
7719,87
358,107
9637,98
12851,100
3429,97
7658,77
15597,34
9449,47
2133,69
6918,38
9595,101
569,61
13984,70
15357,52
14498,62
2344,23
13276,20
6182,118
9253,108
15489,34
14473,5
7131,38
10823,79
11654,7
11129,122
3338,63
5633,61
2001,34
7309,44
12892,30
7443,44
3341,105
7644,34
9801,98
6265,8
2096,79
599,61
14484,19
12376,113
2431,69
497,50
10650,43
7260,44
5722,25
6212,118
7802,98
10694,86
138,117
15625,109
15666,110
10988,38
1808,26
9241,111
15160,9
11684,7
11106,30
5743,84
550,61
2152,95
7033,38
8836,62
12589,113
7339,44
3106,63
7454,31
10747,97
511,69
5819,79
13336,47
175,120
7577,101
3986,112
14676,81
15455,48
2838,19
11938,8
12802,113
191,64
10344,94
7290,44
485,53
4532,56
7424,44
13153,47
8643,17
11714,7
4620,105
12357,113
4203,2
4726,43
7503,44
7241,44
6193,118
7783,98
9877,69
6487,70
7741,101
14706,81
15141,9
110,31
10738,105
4189,40
12991,106
4689,97
13808,99
3789,69
186,26
9372,18
10566,35
13183,47
10612,114
11820,29
3967,112
4404,113
610,61
12282,60
10689,105
3980,51
5018,43
4522,105
10427,105
7271,44
9907,69
4659,110
9617,7
8629,95
4997,105
8211,107
9226,85
2622,84
5795,85
4592,56
8926,89
2002,110
8086,112
9858,69
12736,122
6702,8
7722,101
2675,95
3372,23
6049,86
4552,105
10075,3
2606,32
6183,86
9557,77
8019,58
15603,16
15085,90
4221,5
6301,78
4281,56
2206,61
9353,18
454,19
1051,9
6378,32
12324,70
51,43
7539,64
12646,84
12847,74
1606,2
128,34
8576,97
9885,64
293,101
4286,70
14439,100
7689,8
9888,69
15036,90
13781,100
1264,9
3960,85
5262,93
3638,34
8712,106
9469,85
8610,95
6079,86
9524,21
13937,118
14534,108
9587,77
13761,121
5473,47
5951,86
4614,57
9003,26
11780,27
10197,6
12974,7
12874,69
15304,26
2437,51
11974,41
12712,7
7569,64
12877,74
1275,23
4489,62
3353,23
6030,86
12950,64
11572,34
493,24
9538,77
4431,57
13987,60
4565,57
13541,122
1934,110
14804,90
9334,18
6106,81
12493,84
8742,106
5676,2
15478,34
3802,34
14385,106
5847,86
10752,120
13300,69
14420,100
2266,61
7816,62
5997,30
1145,34
6539,84
8693,106
12048,84
15281,99
3242,47
6060,86
12201,97
6516,100
7911,70
8508,60
13480,121
949,95
8392,114
1840,74
12657,84
7550,64
8510,106
8644,106
13515,78
1476,26
14387,44
10856,69
7384,31
4794,122
7103,18
900,95
11690,2
638,95
5946,105
7763,64
8563,117
8723,106
14251,119
2052,78
1689,26
7520,77
12231,97
3010,47
2432,70
11009,18
13772,121
14366,106
15445,99
13980,70
4162,30
2142,8
516,105
11333,115
6756,95
1126,34
11902,43
4500,25
8674,106
1432,77
1506,26
3600,34
10009,25
2961,47
8751,60
8866,47
10886,69
8489,60
3200,63
7171,44
12446,106
930,95
8373,114
4741,87
1205,34
7473,86
8144,25
11546,115
11941,119
1719,26
1323,26
8658,17
10819,15
11361,69
14533,111
11916,62
5446,61
7048,95
15014,118
5143,23
1156,34
12154,119
12369,44
2033,78
12212,60
1274,26
14003,30
233,59
7922,70
8519,60
12129,62
3230,63
13887,84
236,64
5222,23
13625,84
698,95
2343,11
3504,43
5020,74
254,118
12348,106
1107,34
11030,90
13526,78
9357,112
15317,48
13283,91
2686,84
14040,70
10349,106
4241,43
3181,63
13704,84
5517,62
12427,106
15044,118
5173,23
1186,34
8125,25
1700,26
6237,122
5296,93
12376,60
14313,84
12912,40
8935,15
8718,17
3919,113
6128,71
1503,91
10971,18
10379,106
12688,2
3211,63
13111,105
5203,23
14088,87
404,119
11209,75
11765,27
6006,81
9335,70
6663,122
1033,61
2112,91
5326,93
6299,74
3104,85
5881,86
325,11
12639,2
4222,43
13308,97
531,116
10228,58
15099,67
8965,15
10052,98
12165,119
6031,30
11936,30
6306,6
5277,93
6311,84
11223,94
3417,23
3458,61
5156,32
6094,86
12324,112
12852,2
5832,86
14578,72
3375,26
14118,87
7213,121
9018,26
64,91
5991,79
9365,70
10358,60
13632,113
3176,82
6431,122
3900,113
7826,92
3134,85
5911,86
2812,34
7683,43
10360,106
13354,105
13753,110
15203,16
12310,69
9316,70
6603,84
6248,122
6644,122
5307,93
11308,30
7120,51
174,84
6124,86
12667,77
5862,86
10311,106
13410,121
7243,121
5223,99
10149,7
6558,18
7551,8
9395,70
2701,95
6579,77
7016,115
10390,106
6947,15
12998,69
7772,98
6886,5
7194,121
4811,47
10964,112
5494,40
5972,79
9346,70
13856,100
14555,101
1044,61
8446,42
13217,113
8525,106
14034,106
5154,120
5892,86
8583,47
14906,35
15107,25
7273,121
10239,58
10836,48
8816,26
15707,20
11350,40
2074,54
3846,11
21,84
2872,34
8980,97
12629,64
15716,25
6977,15
13391,121
13828,122
7224,121
10130,7
10994,112
11486,49
4901,61
13509,113
732,95
13247,113
6879,86
3288,97
3448,86
7870,3
2548,95
10809,66
11769,108
4977,56
9251,38
4526,120
7432,6
9385,38
11248,113
13980,112
7175,121
6490,18
8388,114
549,95
10186,60
5535,54
683,95
1999,1
10581,64
14855,46
13900,119
1742,116
1338,26
14029,4
14175,58
14887,35
14491,35
8168,47
9161,37
7254,121
1832,9
3434,43
5352,54
5343,5
8221,58
4033,79
4556,120
10972,70
14253,99
1636,70
2816,115
2031,74
13289,86
9056,105
7122,86
14403,43
5685,119
6860,86
15354,36
1488,91
1923,19
2520,9
7358,70
8056,112
13961,112
5458,113
5673,1
530,95
8455,117
14836,46
15433,36
1567,91
648,50
14970,46
2962,61
386,50
2062,70
13839,122
8605,61
14040,112
2364,112
2846,115
1679,9
6846,43
2658,64
1813,9
9086,105
12897,97
11882,119
3951,23
756,34
9641,98
3433,97
10921,118
6284,47
15384,36
1518,91
76,9
15646,36
1953,19
4685,18
10953,70
5750,113
12811,30
4850,85
13487,84
13110,97
419,119
4412,88
11833,119
